datetimePST,stage_ft,stage_m,Ivel_ft.s,Avel_ft.s,Discharge_cfs,StageCorrToUSGS,Overtopping_CDECDatum33.5ft,Overtopping_USGSSurvey32.3ft,Overtopping_ProposedCDECCorr33.5ft
4/12/2016 9:45,16.84,5.132831836,2.07,2.52,9862.73,14.89,0,0,0
4/12/2016 10:00,16.84,5.132831836,2.03,2.5,9775.34,14.89,0,0,0
4/12/2016 10:15,16.84,5.132831836,2.09,2.53,9892.52,14.89,0,0,0
4/12/2016 10:30,16.84,5.132831836,1.98,2.47,9647.04,14.89,0,0,0
4/12/2016 10:45,16.84,5.132831836,2.15,2.57,10042.05,14.89,0,0,0
4/12/2016 11:00,16.84,5.132831836,2.1,2.54,9933.61,14.89,0,0,0
4/12/2016 11:15,16.84,5.132831836,2.11,2.54,9950.42,14.89,0,0,0
4/12/2016 11:30,16.84,5.132831836,2.08,2.53,9880.36,14.89,0,0,0
4/12/2016 11:45,16.84,5.132831836,2.17,2.58,10093.35,14.89,0,0,0
4/12/2016 12:00,16.83,5.129783836,2.08,2.53,9879.92,14.88,0,0,0
4/12/2016 12:15,16.83,5.129783836,2.11,2.54,9931.07,14.88,0,0,0
4/12/2016 12:30,16.82,5.126735836,2.11,2.54,9938.66,14.87,0,0,0
4/12/2016 12:45,16.82,5.126735836,2.08,2.53,9866.01,14.87,0,0,0
4/12/2016 13:00,16.82,5.126735836,2.04,2.51,9786.85,14.87,0,0,0
4/12/2016 13:15,16.82,5.126735836,2.04,2.51,9783.55,14.87,0,0,0
4/12/2016 13:30,16.83,5.129783836,2.08,2.53,9873.17,14.88,0,0,0
4/12/2016 13:45,16.82,5.126735836,2.05,2.51,9797.64,14.87,0,0,0
4/12/2016 14:00,16.82,5.126735836,2.15,2.57,10025.6,14.87,0,0,0
4/12/2016 14:15,16.82,5.126735836,2.03,2.5,9755.92,14.87,0,0,0
4/12/2016 14:30,16.81,5.123687836,2.08,2.52,9850.65,14.86,0,0,0
4/12/2016 14:45,16.8,5.120639836,2.03,2.5,9734.42,14.85,0,0,0
4/12/2016 15:00,16.8,5.120639836,2.04,2.5,9760.11,14.85,0,0,0
4/12/2016 15:15,16.8,5.120639836,2.05,2.51,9772.76,14.85,0,0,0
4/12/2016 15:30,16.8,5.120639836,2.07,2.52,9825.92,14.85,0,0,0
4/12/2016 15:45,16.79,5.117591836,2.02,2.49,9711.92,14.84,0,0,0
4/12/2016 16:00,16.8,5.120639836,2,2.48,9662.71,14.85,0,0,0
4/12/2016 16:15,16.79,5.117591836,2.03,2.5,9731.51,14.84,0,0,0
4/12/2016 16:30,16.79,5.117591836,2.13,2.55,9956.76,14.84,0,0,0
4/12/2016 16:45,16.79,5.117591836,2,2.48,9650.52,14.84,0,0,0
4/12/2016 17:00,16.79,5.117591836,2.03,2.5,9732.07,14.84,0,0,0
4/12/2016 17:15,16.79,5.117591836,1.96,2.46,9573.17,14.84,0,0,0
4/12/2016 17:30,16.78,5.114543836,1.88,2.41,9386.75,14.83,0,0,0
4/12/2016 17:45,16.79,5.117591836,2.02,2.49,9711.88,14.84,0,0,0
4/12/2016 18:00,16.78,5.114543836,2,2.48,9649.32,14.83,0,0,0
4/12/2016 18:15,16.78,5.114543836,2.05,2.51,9767.83,14.83,0,0,0
4/12/2016 18:30,16.78,5.114543836,2.01,2.49,9677.09,14.83,0,0,0
4/12/2016 18:45,16.77,5.111495836,1.99,2.47,9619.36,14.82,0,0,0
4/12/2016 19:00,16.77,5.111495836,1.96,2.46,9557,14.82,0,0,0
4/12/2016 19:15,16.77,5.111495836,2.05,2.51,9759.25,14.82,0,0,0
4/12/2016 19:30,16.76,5.108447837,1.92,2.43,9460.57,14.81,0,0,0
4/12/2016 19:45,16.76,5.108447837,2.03,2.5,9712.46,14.81,0,0,0
4/12/2016 20:00,16.76,5.108447837,2.03,2.49,9701.36,14.81,0,0,0
4/12/2016 20:15,16.76,5.108447837,2.09,2.53,9845.85,14.81,0,0,0
4/12/2016 20:30,16.75,5.105399837,1.97,2.46,9580.24,14.8,0,0,0
4/12/2016 20:45,16.75,5.105399837,2.07,2.52,9786.77,14.8,0,0,0
4/12/2016 21:00,16.75,5.105399837,2.06,2.51,9768.83,14.8,0,0,0
4/12/2016 21:15,16.75,5.105399837,2.07,2.52,9804.74,14.8,0,0,0
4/12/2016 21:30,16.75,5.105399837,2.05,2.51,9746.47,14.8,0,0,0
4/12/2016 21:45,16.75,5.105399837,2.11,2.54,9879.81,14.8,0,0,0
4/12/2016 22:00,16.74,5.102351837,2.14,2.56,9950.66,14.79,0,0,0
4/12/2016 22:15,16.74,5.102351837,1.99,2.48,9613.54,14.79,0,0,0
4/12/2016 22:30,16.74,5.102351837,2.07,2.52,9794.24,14.79,0,0,0
4/12/2016 22:45,16.74,5.102351837,2,2.48,9636.95,14.79,0,0,0
4/12/2016 23:00,16.73,5.099303837,1.72,2.32,8987.98,14.78,0,0,0
4/12/2016 23:15,16.73,5.099303837,2.08,2.52,9797.77,14.78,0,0,0
4/12/2016 23:30,16.73,5.099303837,2.06,2.52,9760.17,14.78,0,0,0
4/12/2016 23:45,16.72,5.096255837,2,2.48,9609.49,14.77,0,0,0
4/13/2016 0:00,16.72,5.096255837,2.08,2.53,9804.52,14.77,0,0,0
4/13/2016 0:15,16.72,5.096255837,2.09,2.53,9822.98,14.77,0,0,0
4/13/2016 0:30,16.72,5.096255837,2.04,2.5,9703.99,14.77,0,0,0
4/13/2016 0:45,16.72,5.096255837,2.11,2.55,9875.1,14.77,0,0,0
4/13/2016 1:00,16.71,5.093207837,2.09,2.53,9822.66,14.76,0,0,0
4/13/2016 1:15,16.72,5.096255837,2.14,2.56,9925.23,14.77,0,0,0
4/13/2016 1:30,16.71,5.093207837,2.04,2.5,9705.39,14.76,0,0,0
4/13/2016 1:45,16.71,5.093207837,2.08,2.53,9788.01,14.76,0,0,0
4/13/2016 2:00,16.71,5.093207837,2.05,2.51,9728.44,14.76,0,0,0
4/13/2016 2:15,16.71,5.093207837,2.08,2.52,9781.53,14.76,0,0,0
4/13/2016 2:30,16.71,5.093207837,2.04,2.5,9686.94,14.76,0,0,0
4/13/2016 2:45,16.7,5.090159837,2.08,2.53,9784.05,14.75,0,0,0
4/13/2016 3:00,16.7,5.090159837,2.11,2.54,9856.11,14.75,0,0,0
4/13/2016 3:15,16.7,5.090159837,2.04,2.5,9693.24,14.75,0,0,0
4/13/2016 3:30,16.7,5.090159837,2.1,2.54,9838.2,14.75,0,0,0
4/13/2016 3:45,16.7,5.090159837,2.01,2.48,9614.09,14.75,0,0,0
4/13/2016 4:00,16.7,5.090159837,2.06,2.51,9736.89,14.75,0,0,0
4/13/2016 4:15,16.69,5.087111837,2.04,2.5,9686.68,14.74,0,0,0
4/13/2016 4:30,16.69,5.087111837,1.99,2.47,9570.88,14.74,0,0,0
4/13/2016 4:45,16.69,5.087111837,1.89,2.42,9352.88,14.74,0,0,0
4/13/2016 5:00,16.69,5.087111837,1.9,2.42,9358.37,14.74,0,0,0
4/13/2016 5:15,16.69,5.087111837,1.98,2.47,9548.9,14.74,0,0,0
4/13/2016 5:30,16.69,5.087111837,2.08,2.52,9766.89,14.74,0,0,0
4/13/2016 5:45,16.69,5.087111837,1.98,2.47,9556.19,14.74,0,0,0
4/13/2016 6:00,16.68,5.084063837,1.99,2.47,9565.9,14.73,0,0,0
4/13/2016 6:15,16.68,5.084063837,1.99,2.47,9565.57,14.73,0,0,0
4/13/2016 6:30,16.68,5.084063837,2.07,2.52,9744.78,14.73,0,0,0
4/13/2016 6:45,16.69,5.087111837,1.93,2.44,9444.29,14.74,0,0,0
4/13/2016 7:00,16.69,5.087111837,1.96,2.46,9510.41,14.74,0,0,0
4/13/2016 7:15,16.7,5.090159837,1.95,2.45,9491.68,14.75,0,0,0
4/13/2016 7:30,16.7,5.090159837,1.99,2.47,9572.36,14.75,0,0,0
4/13/2016 7:45,16.7,5.090159837,2,2.48,9599.74,14.75,0,0,0
4/13/2016 8:00,16.71,5.093207837,2.03,2.5,9682.03,14.76,0,0,0
4/13/2016 8:15,16.71,5.093207837,1.96,2.46,9513.72,14.76,0,0,0
4/13/2016 8:30,16.71,5.093207837,2,2.48,9618.01,14.76,0,0,0
4/13/2016 8:45,16.71,5.093207837,1.97,2.46,9531.1,14.76,0,0,0
4/13/2016 9:00,16.72,5.096255837,1.96,2.46,9525.23,14.77,0,0,0
4/13/2016 9:15,16.71,5.093207837,1.98,2.47,9561.74,14.76,0,0,0
4/13/2016 9:30,16.71,5.093207837,1.89,2.41,9358.52,14.76,0,0,0
4/13/2016 9:45,16.72,5.096255837,2,2.48,9602.59,14.77,0,0,0
4/13/2016 10:00,16.71,5.093207837,1.89,2.42,9366.06,14.76,0,0,0
4/13/2016 10:15,16.71,5.093207837,1.96,2.46,9521.44,14.76,0,0,0
4/13/2016 10:30,16.71,5.093207837,1.94,2.44,9466.75,14.76,0,0,0
4/13/2016 10:45,16.71,5.093207837,1.82,2.38,9206.7,14.76,0,0,0
4/13/2016 11:00,16.71,5.093207837,1.9,2.42,9390.27,14.76,0,0,0
4/13/2016 11:15,16.71,5.093207837,1.91,2.43,9406.21,14.76,0,0,0
4/13/2016 11:30,16.71,5.093207837,1.91,2.43,9402.27,14.76,0,0,0
4/13/2016 11:45,16.71,5.093207837,1.97,2.46,9536.53,14.76,0,0,0
4/13/2016 12:00,16.71,5.093207837,1.89,2.42,9363.93,14.76,0,0,0
4/13/2016 12:15,16.7,5.090159837,1.88,2.41,9336.69,14.75,0,0,0
4/13/2016 12:30,16.71,5.093207837,1.96,2.45,9508.95,14.76,0,0,0
4/13/2016 12:45,16.7,5.090159837,1.95,2.45,9478.55,14.75,0,0,0
4/13/2016 13:00,16.7,5.090159837,2.01,2.49,9624.81,14.75,0,0,0
4/13/2016 13:15,16.69,5.087111837,1.98,2.47,9546.65,14.74,0,0,0
4/13/2016 13:30,16.69,5.087111837,1.96,2.46,9506.87,14.74,0,0,0
4/13/2016 13:45,16.68,5.084063837,2.09,2.53,9792.02,14.73,0,0,0
4/13/2016 14:00,16.68,5.084063837,2.13,2.56,9888.72,14.73,0,0,0
4/13/2016 14:15,16.67,5.081015837,2.14,2.56,9900.34,14.72,0,0,0
4/13/2016 14:30,16.67,5.081015837,2.07,2.52,9730.25,14.72,0,0,0
4/13/2016 14:45,16.67,5.081015837,2.02,2.49,9621.91,14.72,0,0,0
4/13/2016 15:00,16.66,5.077967838,2.04,2.5,9669.66,14.71,0,0,0
4/13/2016 15:15,16.66,5.077967838,2.09,2.53,9768.24,14.71,0,0,0
4/13/2016 15:30,16.65,5.074919838,2.01,2.49,9601.82,14.7,0,0,0
4/13/2016 15:45,16.65,5.074919838,2,2.48,9571.65,14.7,0,0,0
4/13/2016 16:00,16.65,5.074919838,2.02,2.49,9607.75,14.7,0,0,0
4/13/2016 16:15,16.64,5.071871838,2.06,2.52,9709.01,14.69,0,0,0
4/13/2016 16:30,16.64,5.071871838,2.09,2.53,9771.56,14.69,0,0,0
4/13/2016 16:45,16.64,5.071871838,2.11,2.55,9813.05,14.69,0,0,0
4/13/2016 17:00,16.63,5.068823838,2.07,2.52,9707.95,14.68,0,0,0
4/13/2016 17:15,16.63,5.068823838,2.09,2.54,9765.61,14.68,0,0,0
4/13/2016 17:30,16.63,5.068823838,2.02,2.49,9590.41,14.68,0,0,0
4/13/2016 17:45,16.62,5.065775838,1.99,2.47,9519.14,14.67,0,0,0
4/13/2016 18:00,16.62,5.065775838,2.06,2.51,9679.39,14.67,0,0,0
4/13/2016 18:15,16.62,5.065775838,1.98,2.47,9506.16,14.67,0,0,0
4/13/2016 18:30,16.61,5.062727838,1.97,2.46,9477.4,14.66,0,0,0
4/13/2016 18:45,16.61,5.062727838,1.95,2.45,9416,14.66,0,0,0
4/13/2016 19:00,16.6,5.059679838,1.94,2.44,9389.33,14.65,0,0,0
4/13/2016 19:15,16.59,5.056631838,1.99,2.47,9500.87,14.64,0,0,0
4/13/2016 19:30,16.59,5.056631838,1.91,2.43,9321.75,14.64,0,0,0
4/13/2016 19:45,16.58,5.053583838,1.95,2.45,9403.68,14.63,0,0,0
4/13/2016 20:00,16.58,5.053583838,1.9,2.42,9297.13,14.63,0,0,0
4/13/2016 20:15,16.57,5.050535838,1.95,2.45,9388.39,14.62,0,0,0
4/13/2016 20:30,16.57,5.050535838,1.97,2.46,9452.11,14.62,0,0,0
4/13/2016 20:45,16.56,5.047487839,1.95,2.45,9401.32,14.61,0,0,0
4/13/2016 21:00,16.56,5.047487839,1.98,2.47,9468.82,14.61,0,0,0
4/13/2016 21:15,16.56,5.047487839,1.94,2.44,9371.77,14.61,0,0,0
4/13/2016 21:30,16.55,5.044439839,2.03,2.5,9561.67,14.6,0,0,0
4/13/2016 21:45,16.54,5.041391839,1.96,2.46,9406.82,14.59,0,0,0
4/13/2016 22:00,16.53,5.038343839,2.04,2.5,9581.23,14.58,0,0,0
4/13/2016 22:15,16.53,5.038343839,2.03,2.49,9541.91,14.58,0,0,0
4/13/2016 22:30,16.52,5.035295839,2.02,2.49,9515.63,14.57,0,0,0
4/13/2016 22:45,16.52,5.035295839,2.03,2.5,9554.83,14.57,0,0,0
4/13/2016 23:00,16.51,5.032247839,1.89,2.41,9226.23,14.56,0,0,0
4/13/2016 23:15,16.52,5.035295839,1.96,2.46,9384.27,14.57,0,0,0
4/13/2016 23:30,16.5,5.029199839,2.03,2.49,9526.18,14.55,0,0,0
4/13/2016 23:45,16.5,5.029199839,2.02,2.49,9510.33,14.55,0,0,0
4/14/2016 0:00,16.49,5.026151839,1.88,2.41,9193.2,14.54,0,0,0
4/14/2016 0:15,16.49,5.026151839,1.94,2.44,9325.47,14.54,0,0,0
4/14/2016 0:30,16.49,5.026151839,2.02,2.49,9506.23,14.54,0,0,0
4/14/2016 0:45,16.48,5.023103839,2.02,2.49,9503.34,14.53,0,0,0
4/14/2016 1:00,16.48,5.023103839,2.08,2.53,9635.25,14.53,0,0,0
4/14/2016 1:15,16.47,5.020055839,1.97,2.46,9379.77,14.52,0,0,0
4/14/2016 1:30,16.47,5.020055839,1.91,2.42,9235.61,14.52,0,0,0
4/14/2016 1:45,16.47,5.020055839,1.97,2.46,9384.58,14.52,0,0,0
4/14/2016 2:00,16.47,5.020055839,1.96,2.46,9350.05,14.52,0,0,0
4/14/2016 2:15,16.46,5.01700784,2.05,2.51,9543.43,14.51,0,0,0
4/14/2016 2:30,16.45,5.01395984,1.99,2.48,9421.03,14.5,0,0,0
4/14/2016 2:45,16.45,5.01395984,2.06,2.51,9560.2,14.5,0,0,0
4/14/2016 3:00,16.45,5.01395984,2.01,2.48,9442.8,14.5,0,0,0
4/14/2016 3:15,16.45,5.01395984,2,2.48,9425.75,14.5,0,0,0
4/14/2016 3:30,16.45,5.01395984,2.02,2.49,9463.09,14.5,0,0,0
4/14/2016 3:45,16.44,5.01091184,1.86,2.4,9109.18,14.49,0,0,0
4/14/2016 4:00,16.44,5.01091184,1.96,2.46,9337.55,14.49,0,0,0
4/14/2016 4:15,16.44,5.01091184,1.95,2.45,9317.34,14.49,0,0,0
4/14/2016 4:30,16.44,5.01091184,2.01,2.49,9447.54,14.49,0,0,0
4/14/2016 4:45,16.44,5.01091184,1.88,2.41,9150.77,14.49,0,0,0
4/14/2016 5:00,16.44,5.01091184,1.9,2.42,9191.41,14.49,0,0,0
4/14/2016 5:15,16.44,5.01091184,1.96,2.46,9344.32,14.49,0,0,0
4/14/2016 5:30,16.44,5.01091184,1.96,2.46,9335.49,14.49,0,0,0
4/14/2016 5:45,16.44,5.01091184,1.9,2.42,9196.23,14.49,0,0,0
4/14/2016 6:00,16.44,5.01091184,1.94,2.44,9289.46,14.49,0,0,0
4/14/2016 6:15,16.43,5.00786384,1.9,2.42,9205.37,14.48,0,0,0
4/14/2016 6:30,16.44,5.01091184,1.82,2.37,9016.82,14.49,0,0,0
4/14/2016 6:45,16.45,5.01395984,1.93,2.44,9275.26,14.5,0,0,0
4/14/2016 7:00,16.46,5.01700784,1.85,2.39,9091.53,14.51,0,0,0
4/14/2016 7:15,16.47,5.020055839,1.84,2.39,9095.63,14.52,0,0,0
4/14/2016 7:30,16.48,5.023103839,1.89,2.42,9205.76,14.53,0,0,0
4/14/2016 7:45,16.48,5.023103839,1.87,2.4,9159.39,14.53,0,0,0
4/14/2016 8:00,16.48,5.023103839,1.84,2.39,9091.95,14.53,0,0,0
4/14/2016 8:15,16.48,5.023103839,1.88,2.41,9175.3,14.53,0,0,0
4/14/2016 8:30,16.49,5.026151839,1.89,2.42,9215.85,14.54,0,0,0
4/14/2016 8:45,16.49,5.026151839,1.89,2.42,9218.24,14.54,0,0,0
4/14/2016 9:00,16.5,5.029199839,1.91,2.43,9269.5,14.55,0,0,0
4/14/2016 9:15,16.5,5.029199839,1.87,2.41,9185.26,14.55,0,0,0
4/14/2016 9:30,16.51,5.032247839,1.88,2.41,9201.42,14.56,0,0,0
4/14/2016 9:45,16.51,5.032247839,1.85,2.39,9141.44,14.56,0,0,0
4/14/2016 10:00,16.51,5.032247839,1.84,2.39,9121.48,14.56,0,0,0
4/14/2016 10:15,16.52,5.035295839,1.85,2.39,9143.17,14.57,0,0,0
4/14/2016 10:30,16.52,5.035295839,1.79,2.35,8999.29,14.57,0,0,0
4/14/2016 10:45,16.52,5.035295839,1.88,2.41,9210.12,14.57,0,0,0
4/14/2016 11:00,16.52,5.035295839,1.91,2.43,9278.54,14.57,0,0,0
4/14/2016 11:15,16.53,5.038343839,1.97,2.46,9416.63,14.58,0,0,0
4/14/2016 11:30,16.53,5.038343839,1.93,2.44,9322.91,14.58,0,0,0
4/14/2016 11:45,16.53,5.038343839,1.87,2.4,9194.86,14.58,0,0,0
4/14/2016 12:00,16.53,5.038343839,1.95,2.45,9368.15,14.58,0,0,0
4/14/2016 12:15,16.53,5.038343839,1.99,2.47,9453.83,14.58,0,0,0
4/14/2016 12:30,16.52,5.035295839,1.8,2.36,9034.42,14.57,0,0,0
4/14/2016 12:45,16.53,5.038343839,1.93,2.44,9335.65,14.58,0,0,0
4/14/2016 13:00,16.53,5.038343839,1.89,2.42,9248.75,14.58,0,0,0
4/14/2016 13:15,16.52,5.035295839,1.81,2.37,9051.92,14.57,0,0,0
4/14/2016 13:30,16.53,5.038343839,1.83,2.38,9108.78,14.58,0,0,0
4/14/2016 13:45,16.53,5.038343839,1.93,2.44,9339.76,14.58,0,0,0
4/14/2016 14:00,16.54,5.041391839,1.93,2.44,9323.72,14.59,0,0,0
4/14/2016 14:15,16.54,5.041391839,1.87,2.4,9203.66,14.59,0,0,0
4/14/2016 14:30,16.54,5.041391839,1.9,2.42,9257.99,14.59,0,0,0
4/14/2016 14:45,16.53,5.038343839,1.85,2.39,9154.95,14.58,0,0,0
4/14/2016 15:00,16.54,5.041391839,1.87,2.4,9207.4,14.59,0,0,0
4/14/2016 15:15,16.54,5.041391839,1.87,2.4,9198.26,14.59,0,0,0
4/14/2016 15:30,16.54,5.041391839,1.88,2.41,9228.72,14.59,0,0,0
4/14/2016 15:45,16.54,5.041391839,1.89,2.41,9246.34,14.59,0,0,0
4/14/2016 16:00,16.55,5.044439839,1.87,2.4,9206.63,14.6,0,0,0
4/14/2016 16:15,16.55,5.044439839,1.84,2.39,9145.77,14.6,0,0,0
4/14/2016 16:30,16.55,5.044439839,1.82,2.38,9101.69,14.6,0,0,0
4/14/2016 16:45,16.55,5.044439839,1.82,2.38,9105.12,14.6,0,0,0
4/14/2016 17:00,16.56,5.047487839,1.8,2.36,9058.27,14.61,0,0,0
4/14/2016 17:15,16.56,5.047487839,1.88,2.41,9231.01,14.61,0,0,0
4/14/2016 17:30,16.56,5.047487839,1.81,2.37,9085.08,14.61,0,0,0
4/14/2016 17:45,16.56,5.047487839,1.95,2.45,9399.67,14.61,0,0,0
4/14/2016 18:00,16.56,5.047487839,1.8,2.36,9063.73,14.61,0,0,0
4/14/2016 18:15,16.56,5.047487839,1.92,2.43,9326.34,14.61,0,0,0
4/14/2016 18:30,16.56,5.047487839,1.83,2.38,9124.53,14.61,0,0,0
4/14/2016 18:45,16.56,5.047487839,1.83,2.38,9126.58,14.61,0,0,0
4/14/2016 19:00,16.56,5.047487839,1.84,2.38,9135.23,14.61,0,0,0
4/14/2016 19:15,16.56,5.047487839,1.95,2.45,9402.27,14.61,0,0,0
4/14/2016 19:30,16.56,5.047487839,1.96,2.46,9426.53,14.61,0,0,0
4/14/2016 19:45,16.56,5.047487839,1.95,2.45,9400.96,14.61,0,0,0
4/14/2016 20:00,16.56,5.047487839,1.9,2.42,9267.25,14.61,0,0,0
4/14/2016 20:15,16.55,5.044439839,1.92,2.44,9331.54,14.6,0,0,0
4/14/2016 20:30,16.55,5.044439839,1.84,2.39,9143.08,14.6,0,0,0
4/14/2016 20:45,16.55,5.044439839,1.91,2.42,9289.64,14.6,0,0,0
4/14/2016 21:00,16.56,5.047487839,1.81,2.37,9076.55,14.61,0,0,0
4/14/2016 21:15,16.55,5.044439839,2.01,2.48,9519.36,14.6,0,0,0
4/14/2016 21:30,16.55,5.044439839,1.94,2.45,9371.31,14.6,0,0,0
4/14/2016 21:45,16.55,5.044439839,2.02,2.49,9531.71,14.6,0,0,0
4/14/2016 22:00,16.55,5.044439839,1.89,2.41,9243.8,14.6,0,0,0
4/14/2016 22:15,16.55,5.044439839,1.94,2.45,9367.7,14.6,0,0,0
4/14/2016 22:30,16.55,5.044439839,1.9,2.42,9275.21,14.6,0,0,0
4/14/2016 22:45,16.55,5.044439839,1.81,2.37,9072.74,14.6,0,0,0
4/14/2016 23:00,16.55,5.044439839,1.91,2.43,9293.89,14.6,0,0,0
4/14/2016 23:15,16.55,5.044439839,1.85,2.39,9168.45,14.6,0,0,0
4/14/2016 23:30,16.54,5.041391839,1.86,2.4,9184.99,14.59,0,0,0
4/14/2016 23:45,16.54,5.041391839,1.85,2.39,9148.8,14.59,0,0,0
4/15/2016 0:00,16.54,5.041391839,1.98,2.47,9438.6,14.59,0,0,0
4/15/2016 0:15,16.54,5.041391839,1.92,2.43,9319.74,14.59,0,0,0
4/15/2016 0:30,16.53,5.038343839,1.95,2.45,9384.41,14.58,0,0,0
4/15/2016 0:45,16.53,5.038343839,1.84,2.38,9120.1,14.58,0,0,0
4/15/2016 1:00,16.53,5.038343839,1.83,2.38,9106.01,14.58,0,0,0
4/15/2016 1:15,16.53,5.038343839,1.86,2.4,9168.13,14.58,0,0,0
4/15/2016 1:30,16.54,5.041391839,1.81,2.37,9067.99,14.59,0,0,0
4/15/2016 1:45,16.53,5.038343839,1.87,2.4,9196.27,14.58,0,0,0
4/15/2016 2:00,16.53,5.038343839,1.97,2.46,9420.45,14.58,0,0,0
4/15/2016 2:15,16.53,5.038343839,1.94,2.44,9339.52,14.58,0,0,0
4/15/2016 2:30,16.53,5.038343839,1.92,2.43,9300.64,14.58,0,0,0
4/15/2016 2:45,16.53,5.038343839,1.87,2.4,9193.26,14.58,0,0,0
4/15/2016 3:00,16.53,5.038343839,1.83,2.38,9111.81,14.58,0,0,0
4/15/2016 3:15,16.54,5.041391839,1.88,2.41,9222.48,14.59,0,0,0
4/15/2016 3:30,16.53,5.038343839,1.98,2.47,9438.11,14.58,0,0,0
4/15/2016 3:45,16.53,5.038343839,1.89,2.41,9232.03,14.58,0,0,0
4/15/2016 4:00,16.52,5.035295839,1.91,2.43,9276.26,14.57,0,0,0
4/15/2016 4:15,16.52,5.035295839,1.99,2.47,9458.93,14.57,0,0,0
4/15/2016 4:30,16.52,5.035295839,1.86,2.4,9167.32,14.57,0,0,0
4/15/2016 4:45,16.52,5.035295839,1.92,2.43,9306.45,14.57,0,0,0
4/15/2016 5:00,16.52,5.035295839,1.93,2.44,9318.12,14.57,0,0,0
4/15/2016 5:15,16.53,5.038343839,1.88,2.41,9202.29,14.58,0,0,0
4/15/2016 5:30,16.52,5.035295839,1.85,2.39,9154.42,14.57,0,0,0
4/15/2016 5:45,16.52,5.035295839,1.83,2.38,9097.19,14.57,0,0,0
4/15/2016 6:00,16.53,5.038343839,1.85,2.39,9137.76,14.58,0,0,0
4/15/2016 6:15,16.53,5.038343839,1.86,2.4,9176.8,14.58,0,0,0
4/15/2016 6:30,16.53,5.038343839,1.91,2.43,9290.44,14.58,0,0,0
4/15/2016 6:45,16.54,5.041391839,1.87,2.4,9202.72,14.59,0,0,0
4/15/2016 7:00,16.55,5.044439839,1.92,2.43,9317.28,14.6,0,0,0
4/15/2016 7:15,16.55,5.044439839,1.83,2.38,9109.33,14.6,0,0,0
4/15/2016 7:30,16.56,5.047487839,1.83,2.38,9119.84,14.61,0,0,0
4/15/2016 7:45,16.56,5.047487839,1.84,2.39,9153.7,14.61,0,0,0
4/15/2016 8:00,16.57,5.050535838,1.86,2.4,9199.61,14.62,0,0,0
4/15/2016 8:15,16.57,5.050535838,1.84,2.39,9157.02,14.62,0,0,0
4/15/2016 8:30,16.57,5.050535838,1.66,2.28,8759.35,14.62,0,0,0
4/15/2016 8:45,16.58,5.053583838,1.92,2.43,9332.32,14.63,0,0,0
4/15/2016 9:00,16.59,5.056631838,1.9,2.42,9296.12,14.64,0,0,0
4/15/2016 9:15,16.59,5.056631838,1.93,2.44,9369.53,14.64,0,0,0
4/15/2016 9:30,16.58,5.053583838,1.89,2.41,9266.41,14.63,0,0,0
4/15/2016 9:45,16.6,5.059679838,1.86,2.4,9209.25,14.65,0,0,0
4/15/2016 10:00,16.6,5.059679838,1.78,2.35,9040.67,14.65,0,0,0
4/15/2016 10:15,16.6,5.059679838,1.82,2.37,9118.77,14.65,0,0,0
4/15/2016 10:30,16.6,5.059679838,1.87,2.4,9244.98,14.65,0,0,0
4/15/2016 10:45,16.61,5.062727838,1.88,2.41,9259.17,14.66,0,0,0
4/15/2016 11:00,16.61,5.062727838,1.87,2.4,9235.78,14.66,0,0,0
4/15/2016 11:15,16.61,5.062727838,1.86,2.4,9231.09,14.66,0,0,0
4/15/2016 11:30,16.61,5.062727838,1.84,2.39,9186.63,14.66,0,0,0
4/15/2016 11:45,16.6,5.059679838,1.81,2.37,9103.78,14.65,0,0,0
4/15/2016 12:00,16.6,5.059679838,1.84,2.38,9170.84,14.65,0,0,0
4/15/2016 12:15,16.59,5.056631838,1.89,2.41,9273.32,14.64,0,0,0
4/15/2016 12:30,16.59,5.056631838,1.85,2.39,9186.35,14.64,0,0,0
4/15/2016 12:45,16.59,5.056631838,1.85,2.39,9175.05,14.64,0,0,0
4/15/2016 13:00,16.58,5.053583838,1.88,2.41,9247.96,14.63,0,0,0
4/15/2016 13:15,16.58,5.053583838,1.9,2.42,9285.91,14.63,0,0,0
4/15/2016 13:30,16.58,5.053583838,1.85,2.39,9171.96,14.63,0,0,0
4/15/2016 13:45,16.57,5.050535838,1.85,2.39,9166.68,14.62,0,0,0
4/15/2016 14:00,16.57,5.050535838,1.9,2.42,9287.56,14.62,0,0,0
4/15/2016 14:15,16.57,5.050535838,1.81,2.37,9091.43,14.62,0,0,0
4/15/2016 14:30,16.57,5.050535838,1.86,2.4,9207.54,14.62,0,0,0
4/15/2016 14:45,16.56,5.047487839,1.86,2.4,9194.88,14.61,0,0,0
4/15/2016 15:00,16.56,5.047487839,1.87,2.4,9212.31,14.61,0,0,0
4/15/2016 15:15,16.55,5.044439839,1.91,2.43,9306.6,14.6,0,0,0
4/15/2016 15:30,16.56,5.047487839,1.84,2.39,9150.98,14.61,0,0,0
4/15/2016 15:45,16.55,5.044439839,1.79,2.36,9036.01,14.6,0,0,0
4/15/2016 16:00,16.55,5.044439839,1.88,2.41,9235.6,14.6,0,0,0
4/15/2016 16:15,16.55,5.044439839,1.82,2.38,9099.88,14.6,0,0,0
4/15/2016 16:30,16.55,5.044439839,1.83,2.38,9115.49,14.6,0,0,0
