datePST,timePST,stage_ft
20160301,845,16.39
20160301,900,16.37
20160301,915,16.42
20160301,930,16.36
20160301,945,16.35
20160301,1000,16.37
20160301,1015,16.4
20160301,1030,16.37
20160301,1045,16.36
20160301,1100,16.37
20160301,1115,16.33
20160301,1130,16.33
20160301,1145,16.32
20160301,1200,16.33
20160301,1215,16.32
20160301,1230,16.32
20160301,1245,16.31
20160301,1300,16.38
20160301,1315,16.27
20160301,1330,16.41
20160301,1345,16.35
20160301,1400,16.31
20160301,1415,16.3
20160301,1430,16.34
20160301,1445,16.31
20160301,1500,16.35
20160301,1515,16.35
20160301,1530,16.35
20160301,1545,16.33
20160301,1600,16.38
20160301,1615,16.32
20160301,1630,16.35
20160301,1645,16.39
20160301,1700,16.31
20160301,1715,16.33
20160301,1730,16.29
20160301,1745,16.34
20160301,1800,16.31
20160301,1815,16.31
20160301,1830,16.37
20160301,1845,16.33
20160301,1900,16.4
20160301,1915,16.31
20160301,1930,16.38
20160301,1945,16.4
20160301,2000,16.34
20160301,2015,16.49
20160301,2030,16.42
20160301,2045,16.6
20160301,2100,16.43
20160301,2115,16.37
20160301,2130,16.49
20160301,2145,16.44
20160301,2200,16.4
20160301,2215,16.46
20160301,2230,16.7
20160301,2245,16.59
20160301,2300,16.47
20160301,2315,16.3
20160301,2330,16.32
20160301,2345,16.33
20160302,0,16.27
20160302,15,16.28
20160302,30,16.31
20160302,45,16.34
20160302,100,16.34
20160302,115,16.49
20160302,130,16.4
20160302,145,16.4
20160302,200,16.38
20160302,215,16.5
20160302,230,16.36
20160302,245,16.29
20160302,300,16.37
20160302,315,16.34
20160302,330,16.38
20160302,345,16.38
20160302,400,16.45
20160302,415,16.32
20160302,430,16.28
20160302,445,16.28
20160302,500,16.31
20160302,515,16.33
20160302,530,16.29
20160302,545,16.25
20160302,600,16.26
20160302,615,16.22
20160302,630,16.26
20160302,645,16.23
20160302,700,16.24
20160302,715,16.23
20160302,730,16.27
20160302,745,16.23
20160302,800,16.22
20160302,815,16.24
20160302,830,16.19
20160302,845,16.22
20160302,900,16.2
20160302,915,16.24
20160302,930,16.2
20160302,945,16.17
20160302,1000,16.21
20160302,1015,16.18
20160302,1030,16.24
20160302,1045,16.16
20160302,1100,16.15
20160302,1115,16.29
20160302,1130,16.24
20160302,1145,16.24
20160302,1200,16.27
20160302,1215,16.27
20160302,1230,16.22
20160302,1245,16.22
20160302,1300,16.2
20160302,1315,16.22
20160302,1330,16.24
20160302,1345,16.27
20160302,1400,16.24
20160302,1415,16.33
20160302,1430,16.26
20160302,1445,16.22
20160302,1500,16.24
20160302,1515,16.23
20160302,1530,16.19
20160302,1545,16.28
20160302,1600,16.32
20160302,1615,16.26
20160302,1630,16.2
20160302,1645,16.25
20160302,1700,16.27
20160302,1715,16.36
20160302,1730,16.51
20160302,1745,16.27
20160302,1800,16.24
20160302,1815,16.21
20160302,1830,16.19
20160302,1845,16.2
20160302,1900,16.19
20160302,1915,16.26
20160302,1930,16.17
20160302,1945,16.19
20160302,2000,16.3
20160302,2015,16.31
20160302,2030,16.32
20160302,2045,16.27
20160302,2100,16.19
20160302,2115,16.26
20160302,2130,16.29
20160302,2145,16.26
20160302,2200,16.2
20160302,2215,16.33
20160302,2230,16.22
20160302,2245,16.23
20160302,2300,16.32
20160302,2315,16.3
20160302,2330,16.21
20160302,2345,16.28
20160303,0,16.24
20160303,15,16.21
20160303,30,16.29
20160303,45,16.2
20160303,100,16.23
20160303,115,16.35
20160303,130,16.43
20160303,145,16.32
20160303,200,16.4
20160303,215,16.35
20160303,230,16.25
20160303,245,16.34
20160303,300,16.56
20160303,315,16.34
20160303,330,16.25
20160303,345,16.33
20160303,400,16.27
20160303,415,16.37
20160303,430,16.24
20160303,445,16.29
20160303,500,16.3
20160303,515,16.24
20160303,530,16.22
20160303,545,16.18
20160303,600,16.3
20160303,615,16.29
20160303,630,16.21
20160303,645,16.23
20160303,700,16.23
20160303,715,16.23
20160303,730,16.21
20160303,745,16.2
20160303,800,16.23
20160303,815,16.16
20160303,830,16.08
20160303,845,16.14
20160303,900,16.11
20160303,915,16.07
20160303,930,16.11
20160303,945,16.07
20160303,1000,16.08
20160303,1015,16.09
20160303,1030,16.06
20160303,1045,16.08
20160303,1100,16.06
20160303,1115,16.1
20160303,1130,16.06
20160303,1145,16.1
20160303,1200,16.09
20160303,1215,16.1
20160303,1230,16.06
20160303,1245,16.07
20160303,1300,16.08
20160303,1315,16.08
20160303,1330,16.06
20160303,1345,16.06
20160303,1400,16.06
20160303,1415,16.09
20160303,1430,16.08
20160303,1445,16.09
20160303,1500,16.07
20160303,1515,16.07
20160303,1530,16.06
20160303,1545,16.08
20160303,1600,16.08
20160303,1615,16.07
20160303,1630,16.08
20160303,1645,16.08
20160303,1700,16.07
20160303,1715,16.05
20160303,1730,16.06
20160303,1745,16.08
20160303,1800,16.07
20160303,1815,16.09
20160303,1830,16.08
20160303,1845,16.07
20160303,1900,16.08
20160303,1915,16.07
20160303,1930,16.08
20160303,1945,16.07
20160303,2000,16.09
20160303,2015,16.08
20160303,2030,16.08
20160303,2045,16.07
20160303,2100,16.08
20160303,2115,16.08
20160303,2130,16.08
20160303,2145,16.06
20160303,2200,16.07
20160303,2215,16.05
20160303,2230,16.08
20160303,2245,16.09
20160303,2300,16.06
20160303,2315,16.08
20160303,2330,16.07
20160303,2345,16.07
20160304,0,16.09
20160304,15,16.07
20160304,30,16.09
20160304,45,16.06
20160304,100,16.07
20160304,115,16.06
20160304,130,16.06
20160304,145,16.07
20160304,200,16.06
20160304,215,16.07
20160304,230,16.1
20160304,245,16.07
20160304,300,16.06
20160304,315,16.05
20160304,330,16.04
20160304,345,16.06
20160304,400,16.08
20160304,415,16.06
20160304,430,16.07
20160304,445,16.08
20160304,500,16.06
20160304,515,16.05
20160304,530,16.04
20160304,545,16.05
20160304,600,16.07
20160304,615,16.06
20160304,630,16.05
20160304,645,16.05
20160304,700,16.06
20160304,715,16.06
20160304,730,16.05
20160304,745,16.04
20160304,800,16.05
20160304,815,16.04
20160304,830,16.07
20160304,845,16.06
20160304,900,16.05
20160304,915,16.08
20160304,930,16.03
20160304,945,16.06
20160304,1000,16.07
20160304,1015,16.05
20160304,1030,16.1
20160304,1045,16.05
20160304,1100,16.02
20160304,1115,16.04
20160304,1130,16.05
20160304,1145,16.05
20160304,1200,16.05
20160304,1215,16.07
20160304,1230,16.05
20160304,1245,16.07
20160304,1300,16.08
20160304,1315,16.1
20160304,1330,16.07
20160304,1345,16.06
20160304,1400,16.08
20160304,1415,16.07
20160304,1430,16.08
20160304,1445,16.05
20160304,1500,16.11
20160304,1515,16.12
20160304,1530,16.05
20160304,1545,16.13
20160304,1600,16.07
20160304,1615,16.07
20160304,1630,16.11
20160304,1645,16.06
20160304,1700,16.07
20160304,1715,16.09
20160304,1730,16.07
20160304,1745,16.09
20160304,1800,16.09
20160304,1815,16.09
20160304,1830,16.11
20160304,1845,16.07
20160304,1900,16.11
20160304,1915,16.07
20160304,1930,16.05
20160304,1945,16.11
20160304,2000,16.05
20160304,2015,16.1
20160304,2030,16.13
20160304,2045,16.16
20160304,2100,16.14
20160304,2115,16.15
20160304,2130,16.13
20160304,2145,16.14
20160304,2200,16.14
20160304,2215,16.16
20160304,2230,16.1
20160304,2245,16.16
20160304,2300,16.17
20160304,2315,16.14
20160304,2330,16.13
20160304,2345,16.14
20160305,0,16.24
20160305,15,16.2
20160305,30,16.12
20160305,45,16.18
20160305,100,16.16
20160305,115,16.15
20160305,130,16.22
20160305,145,16.2
20160305,200,16.14
20160305,215,16.17
20160305,230,16.17
20160305,245,16.19
20160305,300,16.16
20160305,315,16.17
20160305,330,16.21
20160305,345,16.18
20160305,400,16.15
20160305,415,16.16
20160305,430,16.19
20160305,445,16.14
20160305,500,16.15
20160305,515,16.18
20160305,530,16.15
20160305,545,16.13
20160305,600,16.13
20160305,615,16.14
20160305,630,16.2
20160305,645,16.14
20160305,700,16.16
20160305,715,16.16
20160305,730,16.14
20160305,745,16.17
20160305,800,16.18
20160305,815,16.17
20160305,830,16.28
20160305,845,16.16
20160305,900,16.15
20160305,915,16.15
20160305,930,16.19
20160305,945,16.13
20160305,1000,16.18
20160305,1015,16.17
20160305,1030,16.27
20160305,1045,16.13
20160305,1100,16.19
20160305,1115,16.11
20160305,1130,16.14
20160305,1145,16.14
20160305,1200,16.16
20160305,1215,16.2
20160305,1230,16.13
20160305,1245,16.15
20160305,1300,16.15
20160305,1315,16.14
20160305,1330,16.15
20160305,1345,16.13
20160305,1400,16.16
20160305,1415,16.14
20160305,1430,16.34
20160305,1445,16.17
20160305,1500,16.24
20160305,1515,16.32
20160305,1530,16.24
20160305,1545,16.2
20160305,1600,16.2
20160305,1615,16.2
20160305,1630,16.16
20160305,1645,16.2
20160305,1700,16.21
20160305,1715,16.22
20160305,1730,16.34
20160305,1745,16.29
20160305,1800,16.29
20160305,1815,16.23
20160305,1830,16.3
20160305,1845,16.32
20160305,1900,16.28
20160305,1915,16.27
20160305,1930,16.37
20160305,1945,16.33
20160305,2000,16.36
20160305,2015,16.36
20160305,2030,16.34
20160305,2045,16.41
20160305,2100,16.46
20160305,2115,16.5
20160305,2130,16.49
20160305,2145,16.47
20160305,2200,16.5
20160305,2215,16.53
20160305,2230,16.63
20160305,2245,16.55
20160305,2300,16.54
20160305,2315,16.57
20160305,2330,16.59
20160305,2345,16.61
20160306,0,16.61
20160306,15,16.66
20160306,30,16.61
20160306,45,16.67
20160306,100,16.68
20160306,115,16.75
20160306,130,16.73
20160306,145,16.7
20160306,200,16.72
20160306,215,16.74
20160306,230,16.81
20160306,245,16.88
20160306,300,16.86
20160306,315,16.83
20160306,330,16.85
20160306,345,16.85
20160306,400,16.86
20160306,415,16.88
20160306,430,16.97
20160306,445,16.97
20160306,500,17
20160306,515,16.93
20160306,530,16.96
20160306,545,16.97
20160306,600,17.01
20160306,615,17.07
20160306,630,17.05
20160306,645,17.03
20160306,700,17.09
20160306,715,17.11
20160306,730,17.19
20160306,745,17.21
20160306,800,17.21
20160306,815,17.39
20160306,830,17.28
20160306,845,17.35
20160306,900,17.33
20160306,915,17.35
20160306,930,17.4
20160306,945,17.41
20160306,1000,17.45
20160306,1015,17.41
20160306,1030,17.45
20160306,1045,17.45
20160306,1100,17.56
20160306,1115,17.53
20160306,1130,17.64
20160306,1145,17.68
20160306,1200,17.68
20160306,1215,17.64
20160306,1230,17.72
20160306,1245,17.82
20160306,1300,17.82
20160306,1315,17.92
20160306,1330,18.01
20160306,1345,18.03
20160306,1400,18.15
20160306,1415,18.16
20160306,1430,18.3
20160306,1445,18.39
20160306,1500,18.54
20160306,1515,18.65
20160306,1530,18.88
20160306,1545,18.89
20160306,1600,20.31
20160306,1615,20.57
20160306,1630,20.53
20160306,1645,20.64
20160306,1700,20.83
20160306,1715,20.93
20160306,1730,20.95
20160306,1745,21.16
20160306,1800,21.35
20160306,1815,21.38
20160306,1830,21.76
20160306,1845,21.63
20160306,1900,21.66
20160306,1915,21.88
20160306,1930,22.03
20160306,1945,22.09
20160306,2000,22.25
20160306,2015,22.28
20160306,2030,22.35
20160306,2045,22.51
20160306,2100,22.69
20160306,2115,22.78
20160306,2130,22.83
20160306,2145,22.96
20160306,2200,23.01
20160306,2215,23.21
20160306,2230,23.26
20160306,2245,23.35
20160306,2300,23.47
20160306,2315,23.54
20160306,2330,23.71
20160306,2345,23.84
20160307,0,23.89
20160307,15,24.02
20160307,30,24.15
20160307,45,24.29
20160307,100,24.4
20160307,115,24.43
20160307,130,24.64
20160307,145,24.75
20160307,200,24.91
20160307,215,24.95
20160307,230,25.02
20160307,245,25.18
20160307,300,25.31
20160307,315,25.34
20160307,330,25.46
20160307,345,25.66
20160307,400,25.7
20160307,415,25.78
20160307,430,25.86
20160307,445,26.01
20160307,500,26.08
20160307,515,26.27
20160307,530,26.29
20160307,545,26.43
20160307,600,26.49
20160307,615,26.57
20160307,630,26.69
20160307,645,26.79
20160307,700,26.84
20160307,715,26.99
20160307,730,27
20160307,745,27.03
20160307,800,27.17
20160307,815,27.23
20160307,830,27.34
20160307,845,27.41
20160307,900,27.53
20160307,915,27.56
20160307,930,27.72
20160307,945,27.8
20160307,1000,27.84
20160307,1015,27.92
20160307,1030,27.95
20160307,1045,28.03
20160307,1100,28.14
20160307,1115,28.19
20160307,1130,28.31
20160307,1145,28.46
20160307,1200,28.38
20160307,1215,28.46
20160307,1230,28.58
20160307,1245,28.63
20160307,1300,28.74
20160307,1315,28.75
20160307,1330,28.77
20160307,1345,28.85
20160307,1400,29.12
20160307,1415,28.98
20160307,1430,29.03
20160307,1445,29.1
20160307,1500,29.07
20160307,1515,29.19
20160307,1530,29.39
20160307,1545,29.36
20160307,1600,29.4
20160307,1615,29.38
20160307,1630,29.43
20160307,1645,29.47
20160307,1700,29.69
20160307,1715,29.61
20160307,1730,29.68
20160307,1745,29.78
20160307,1800,29.83
20160307,1815,29.82
20160307,1830,29.75
20160307,1845,29.81
20160307,1900,29.88
20160307,1915,29.88
20160307,1930,29.99
20160307,1945,30.05
20160307,2000,29.96
20160307,2015,30.03
20160307,2030,30.09
20160307,2045,30.19
20160307,2100,30.18
20160307,2115,30.13
20160307,2130,30.17
20160307,2145,30.21
20160307,2200,30.23
20160307,2215,30.27
20160307,2230,30.36
20160307,2245,30.27
20160307,2300,30.37
20160307,2315,30.3
20160307,2330,30.39
20160307,2345,30.46
20160308,0,30.35
20160308,15,30.44
20160308,30,30.39
20160308,45,30.51
20160308,100,30.43
20160308,115,30.53
20160308,130,30.47
20160308,145,30.6
20160308,200,30.62
20160308,215,30.55
20160308,230,30.69
20160308,245,30.58
20160308,300,30.6
20160308,315,30.61
20160308,330,30.55
20160308,345,30.7
20160308,400,30.68
20160308,415,30.65
20160308,430,30.66
20160308,445,30.81
20160308,500,30.69
20160308,515,30.73
20160308,530,30.8
20160308,545,30.78
20160308,600,30.83
20160308,615,30.76
20160308,630,30.77
20160308,645,30.86
20160308,700,30.8
20160308,715,30.86
20160308,730,30.88
20160308,745,31.02
20160308,800,30.82
20160308,815,30.87
20160308,830,30.88
20160308,845,30.99
20160308,900,30.98
20160308,915,30.96
20160308,930,30.95
20160308,945,30.91
20160308,1000,30.95
20160308,1015,30.98
20160308,1030,31.02
20160308,1045,31.05
20160308,1100,31.09
20160308,1115,31.06
20160308,1130,31.16
20160308,1145,31.07
20160308,1200,31.13
20160308,1215,31.12
20160308,1230,31.11
20160308,1245,31.06
20160308,1300,31.14
20160308,1315,31.17
20160308,1330,31.26
20160308,1345,31.14
20160308,1400,31.37
20160308,1415,31.26
20160308,1430,31.18
20160308,1445,31.21
20160308,1500,31.24
20160308,1515,31.3
20160308,1530,31.26
20160308,1545,31.3
20160308,1600,31.36
20160308,1615,31.32
20160308,1630,31.29
20160308,1645,31.31
20160308,1700,31.37
20160308,1715,31.34
20160308,1730,31.34
20160308,1745,31.48
20160308,1800,31.41
20160308,1815,31.45
20160308,1830,31.41
20160308,1845,31.5
20160308,1900,31.44
20160308,1915,31.4
20160308,1930,31.49
20160308,1945,31.42
20160308,2000,31.58
20160308,2015,31.61
20160308,2030,31.46
20160308,2045,31.52
20160308,2100,31.5
20160308,2115,31.44
20160308,2130,31.52
20160308,2145,31.49
20160308,2200,31.56
20160308,2215,31.46
20160308,2230,31.51
20160308,2245,31.59
20160308,2300,31.65
20160308,2315,31.54
20160308,2330,31.61
20160308,2345,31.59
20160309,0,31.57
20160309,15,31.57
20160309,30,31.64
20160309,45,31.58
20160309,100,31.63
20160309,115,31.66
20160309,130,31.54
20160309,145,31.69
20160309,200,31.6
20160309,215,31.66
20160309,230,31.67
20160309,245,31.69
20160309,300,31.7
20160309,315,31.55
20160309,330,31.72
20160309,345,31.7
20160309,400,31.61
20160309,415,31.71
20160309,430,31.65
20160309,445,31.71
20160309,500,31.73
20160309,515,31.7
20160309,530,31.72
20160309,545,31.72
20160309,600,31.68
20160309,615,31.68
20160309,630,31.74
20160309,645,31.85
20160309,700,31.78
20160309,715,31.8
20160309,730,31.75
20160309,745,31.75
20160309,800,31.79
20160309,815,31.79
20160309,830,31.79
20160309,845,31.84
20160309,900,31.84
20160309,915,31.68
20160309,930,31.89
20160309,945,31.84
20160309,1000,31.82
20160309,1015,31.87
20160309,1030,31.8
20160309,1045,31.84
20160309,1100,31.89
20160309,1115,31.86
20160309,1130,31.83
20160309,1145,31.84
20160309,1200,31.86
20160309,1215,31.89
20160309,1230,31.83
20160309,1245,31.87
20160309,1300,31.8
20160309,1315,31.84
20160309,1330,31.98
20160309,1345,31.85
20160309,1400,31.85
20160309,1415,31.86
20160309,1430,31.93
20160309,1445,31.88
20160309,1500,32.01
20160309,1515,31.93
20160309,1530,31.92
20160309,1545,32.01
20160309,1600,31.94
20160309,1615,32.01
20160309,1630,31.88
20160309,1645,31.92
20160309,1700,31.94
20160309,1715,31.9
20160309,1730,31.92
20160309,1745,31.88
20160309,1800,31.9
20160309,1815,31.87
20160309,1830,31.85
20160309,1845,31.91
20160309,1900,31.88
20160309,1915,31.84
20160309,1930,31.82
20160309,1945,31.88
20160309,2000,31.87
20160309,2015,31.82
20160309,2030,31.85
20160309,2045,31.89
20160309,2100,31.96
20160309,2115,31.9
20160309,2130,31.88
20160309,2145,31.89
20160309,2200,31.86
20160309,2215,31.89
20160309,2230,31.97
20160309,2245,31.89
20160309,2300,31.85
20160309,2315,31.88
20160309,2330,31.91
20160309,2345,31.86
20160310,0,31.84
20160310,15,31.92
20160310,30,31.84
20160310,45,31.94
20160310,100,31.86
20160310,115,31.88
20160310,130,31.89
20160310,145,31.93
20160310,200,31.87
20160310,215,31.86
20160310,230,31.91
20160310,245,31.89
20160310,300,31.87
20160310,315,31.81
20160310,330,31.86
20160310,345,31.81
20160310,400,31.84
20160310,415,31.84
20160310,430,31.87
20160310,445,31.8
20160310,500,31.75
20160310,515,31.8
20160310,530,31.81
20160310,545,31.76
20160310,600,31.81
20160310,615,31.79
20160310,630,31.81
20160310,645,31.8
20160310,700,31.81
20160310,715,31.82
20160310,730,31.89
20160310,745,31.9
20160310,800,31.81
20160310,815,31.79
20160310,830,31.75
20160310,845,31.68
20160310,900,31.76
20160310,915,31.77
20160310,930,31.77
20160310,945,31.75
20160310,1000,31.64
20160310,1015,31.76
20160310,1030,31.72
20160310,1045,31.73
20160310,1100,31.81
20160310,1115,31.63
20160310,1130,31.64
20160310,1145,31.63
20160310,1200,31.64
20160310,1215,31.66
20160310,1230,31.55
20160310,1245,31.62
20160310,1300,31.59
20160310,1315,31.64
20160310,1330,31.58
20160310,1345,31.56
20160310,1400,31.55
20160310,1415,31.59
20160310,1430,31.55
20160310,1445,31.63
20160310,1500,31.62
20160310,1515,31.57
20160310,1530,31.63
20160310,1545,31.54
20160310,1600,31.71
20160310,1615,31.6
20160310,1630,31.66
20160310,1645,31.6
20160310,1700,31.63
20160310,1715,31.51
20160310,1730,31.49
20160310,1745,31.75
20160310,1800,31.57
20160310,1815,31.51
20160310,1830,31.75
20160310,1845,31.6
20160310,1900,31.54
20160310,1915,31.5
20160310,1930,31.51
20160310,1945,31.54
20160310,2000,31.56
20160310,2015,31.5
20160310,2030,31.54
20160310,2045,31.76
20160310,2100,31.52
20160310,2115,31.47
20160310,2130,31.49
20160310,2145,31.52
20160310,2200,31.54
20160310,2215,31.51
20160310,2230,31.6
20160310,2245,31.54
20160310,2300,31.51
20160310,2315,31.59
20160310,2330,31.56
20160310,2345,31.51
20160311,0,31.51
20160311,15,31.46
20160311,30,31.44
20160311,45,31.51
20160311,100,31.56
20160311,115,31.49
20160311,130,31.52
20160311,145,31.46
20160311,200,31.48
20160311,215,31.49
20160311,230,31.48
20160311,245,31.48
20160311,300,31.56
20160311,315,31.56
20160311,330,31.56
20160311,345,31.53
20160311,400,31.58
20160311,415,31.58
20160311,430,31.62
20160311,445,31.59
20160311,500,31.58
20160311,515,31.98
20160311,530,31.59
20160311,545,31.63
20160311,600,31.73
20160311,615,31.77
20160311,630,31.72
20160311,645,31.75
20160311,700,31.77
20160311,715,31.74
20160311,730,31.75
20160311,745,31.76
20160311,800,31.73
20160311,815,31.78
20160311,830,31.88
20160311,845,31.86
20160311,900,31.84
20160311,915,31.82
20160311,930,31.87
20160311,945,31.82
20160311,1000,31.77
20160311,1015,31.83
20160311,1030,31.82
20160311,1045,31.91
20160311,1100,31.86
20160311,1115,31.82
20160311,1130,31.94
20160311,1145,31.87
20160311,1200,31.94
20160311,1215,31.95
20160311,1230,31.96
20160311,1245,32.01
20160311,1300,31.99
20160311,1315,32.04
20160311,1330,32.04
20160311,1345,32.08
20160311,1400,32
20160311,1415,32.04
20160311,1430,32.12
20160311,1445,32.05
20160311,1500,32.07
20160311,1515,32.1
20160311,1530,32.13
20160311,1545,32.15
20160311,1600,32.4
20160311,1615,32.15
20160311,1630,32.29
20160311,1645,32.21
20160311,1700,32.2
20160311,1715,32.25
20160311,1730,32.29
20160311,1745,32.36
20160311,1800,32.34
20160311,1815,32.38
20160311,1830,32.5
20160311,1845,32.31
20160311,1900,32.46
20160311,1915,32.47
20160311,1930,32.43
20160311,1945,32.46
20160311,2000,32.45
20160311,2015,32.51
20160311,2030,32.5
20160311,2045,32.6
20160311,2100,32.55
20160311,2115,32.63
20160311,2130,32.63
20160311,2145,32.68
20160311,2200,32.66
20160311,2215,32.69
20160311,2230,32.66
20160311,2245,32.71
20160311,2300,32.8
20160311,2315,32.77
20160311,2330,32.82
20160311,2345,32.8
20160312,0,32.91
20160312,15,32.95
20160312,30,32.88
20160312,45,32.94
20160312,100,32.87
20160312,115,33.07
20160312,130,32.94
20160312,145,33.01
20160312,200,32.97
20160312,215,33.01
20160312,230,33.09
20160312,245,33.06
20160312,300,33.21
20160312,315,33.13
20160312,330,33.14
20160312,345,33.2
20160312,400,33.22
20160312,415,33.17
20160312,430,33.24
20160312,445,33.26
20160312,500,33.3
20160312,515,33.36
20160312,530,33.46
20160312,545,33.31
20160312,600,33.38
20160312,615,33.44
20160312,630,33.52
20160312,645,33.48
20160312,700,33.52
20160312,715,33.48
20160312,730,33.49
20160312,745,33.58
20160312,800,33.64
20160312,815,33.58
20160312,830,33.6
20160312,845,33.67
20160312,900,33.68
20160312,915,33.7
20160312,930,33.95
20160312,945,33.75
20160312,1000,33.8
20160312,1015,33.81
20160312,1030,33.85
20160312,1045,33.92
20160312,1100,33.91
20160312,1115,33.82
20160312,1130,33.86
20160312,1145,33.84
20160312,1200,33.89
20160312,1215,33.9
20160312,1230,33.96
20160312,1245,33.98
20160312,1300,34.01
20160312,1315,34.03
20160312,1330,34.04
20160312,1345,34.07
20160312,1400,34.24
20160312,1415,34.24
20160312,1430,34.2
20160312,1445,34.31
20160312,1500,34.27
20160312,1515,34.21
20160312,1530,34.33
20160312,1545,34.31
20160312,1600,34.37
20160312,1615,34.37
20160312,1630,34.35
20160312,1645,34.35
20160312,1700,34.35
20160312,1715,34.36
20160312,1730,34.46
20160312,1745,34.46
20160312,1800,34.53
20160312,1815,34.52
20160312,1830,34.54
20160312,1845,34.53
20160312,1900,34.54
20160312,1915,34.52
20160312,1930,34.75
20160312,1945,34.64
20160312,2000,34.62
20160312,2015,34.72
20160312,2030,34.64
20160312,2045,34.67
20160312,2100,34.77
20160312,2115,34.77
20160312,2130,34.68
20160312,2145,34.75
20160312,2200,34.74
20160312,2215,34.73
20160312,2230,34.75
20160312,2245,34.74
20160312,2300,34.83
20160312,2315,34.92
20160312,2330,34.86
20160312,2345,34.84
20160313,0,34.88
20160313,15,34.74
20160313,130,34.89
20160313,145,34.8
20160313,200,34.81
20160313,215,34.85
20160313,230,34.83
20160313,245,34.91
20160313,300,34.86
20160313,315,34.81
20160313,330,34.84
20160313,345,34.93
20160313,400,34.95
20160313,415,34.9
20160313,430,35.01
20160313,445,35
20160313,500,35.01
20160313,515,35.09
20160313,530,35.03
20160313,545,35.04
20160313,600,35.07
20160313,615,35.03
20160313,630,35.04
20160313,645,35.01
20160313,700,35
20160313,715,35.04
20160313,730,35.05
20160313,745,35
20160313,800,35.13
20160313,815,35.04
20160313,830,35.06
20160313,845,35.1
20160313,900,35.12
20160313,915,35.01
20160313,930,35.11
20160313,945,35.11
20160313,1000,35.02
20160313,1015,35.1
20160313,1030,35.09
20160313,1045,35.11
20160313,1100,35.14
20160313,1115,35.1
20160313,1130,35.01
20160313,1145,35.12
20160313,1200,35.16
20160313,1215,35.07
20160313,1230,35.14
20160313,1245,35.13
20160313,1300,35.12
20160313,1315,35.14
20160313,1330,35.15
20160313,1345,35.15
20160313,1400,35.17
20160313,1415,35.18
20160313,1430,35.13
20160313,1445,35.16
20160313,1500,35.21
20160313,1515,35.2
20160313,1530,35.29
20160313,1545,35.17
20160313,1600,35.18
20160313,1615,35.2
20160313,1630,35.23
20160313,1645,35.21
20160313,1700,35.18
20160313,1715,35.16
20160313,1730,35.15
20160313,1745,35.17
20160313,1800,35.25
20160313,1815,35.29
20160313,1830,35.24
20160313,1845,35.28
20160313,1900,35.27
20160313,1915,35.31
20160313,1930,35.29
20160313,1945,35.25
20160313,2000,35.3
20160313,2015,35.33
20160313,2030,35.47
20160313,2045,35.35
20160313,2100,35.31
20160313,2115,35.29
20160313,2130,35.38
20160313,2145,35.34
20160313,2200,35.36
20160313,2215,35.36
20160313,2230,35.45
20160313,2245,35.42
20160313,2300,35.46
20160313,2315,35.4
20160313,2330,35.47
20160313,2345,35.51
20160314,0,35.42
20160314,15,35.47
20160314,30,35.48
20160314,45,35.5
20160314,100,35.48
20160314,115,35.47
20160314,130,35.53
20160314,145,35.44
20160314,200,35.46
20160314,215,35.67
20160314,230,35.55
20160314,245,35.56
20160314,300,35.52
20160314,315,35.57
20160314,330,35.53
20160314,345,35.58
20160314,400,35.56
20160314,415,35.57
20160314,430,35.57
20160314,445,35.6
20160314,500,35.55
20160314,515,35.58
20160314,530,35.59
20160314,545,35.67
20160314,600,35.61
20160314,615,35.6
20160314,630,35.61
20160314,645,35.61
20160314,700,35.64
20160314,715,35.64
20160314,730,35.65
20160314,745,35.66
20160314,800,35.69
20160314,815,35.64
20160314,830,35.69
20160314,845,35.64
20160314,900,35.65
20160314,915,35.66
20160314,930,35.7
20160314,945,35.72
20160314,1000,35.74
20160314,1015,35.77
20160314,1030,35.71
20160314,1045,35.75
20160314,1100,35.74
20160314,1115,35.72
20160314,1130,35.81
20160314,1145,35.78
20160314,1200,35.78
20160314,1215,35.76
20160314,1230,35.76
20160314,1245,35.84
20160314,1300,35.76
20160314,1315,35.91
20160314,1330,35.82
20160314,1345,35.83
20160314,1400,35.85
20160314,1415,35.74
20160314,1430,35.92
20160314,1445,35.83
20160314,1500,35.87
20160314,1515,35.96
20160314,1530,35.92
20160314,1545,35.94
20160314,1600,35.92
20160314,1615,35.87
20160314,1630,35.93
20160314,1645,35.84
20160314,1700,35.97
20160314,1715,35.98
20160314,1730,35.9
20160314,1745,35.94
20160314,1800,35.93
20160314,1815,35.93
20160314,1830,36.01
20160314,1845,35.97
20160314,1900,35.9
20160314,1915,35.9
20160314,1930,36
20160314,1945,35.96
20160314,2000,35.96
20160314,2015,36.04
20160314,2030,35.94
20160314,2045,35.95
20160314,2100,35.91
20160314,2115,35.95
20160314,2130,35.94
20160314,2145,35.95
20160314,2200,35.95
20160314,2215,35.95
20160314,2230,35.96
20160314,2245,35.97
20160314,2300,35.96
20160314,2315,35.97
20160314,2330,35.96
20160314,2345,35.95
20160315,0,35.94
20160315,15,35.96
20160315,30,35.96
20160315,45,35.97
20160315,100,35.96
20160315,115,35.97
20160315,130,35.95
20160315,145,35.99
20160315,200,35.96
20160315,215,35.96
20160315,230,35.99
20160315,245,35.97
20160315,300,35.97
20160315,315,35.97
20160315,330,35.96
20160315,345,35.97
